video_id,title,channel_name,publish_date,duration_seconds,category,tags,country,days_since_publish,views,likes,dislikes,comments,subscribers,avg_daily_views,growth_30d,is_trending,virality_label
ihCq1ARe1QB,DIY Stock Market for Beginners,LifeLab781,2022-12-09,315,News & Politics,"motivation,python,study,vlog",KR,977,36761,1395,50,211,100,37.63,0.3223,0,normal
2BWDjF5ltc7,Why Stock Market You Need to Know,TopVibes730,2023-04-16,1073,Sports,"fitness,study,comedy,vlog",BR,849,25693,755,81,237,100,30.26,0.0794,0,normal
62n65OM48mR,Beginner's Guide to Python You Need to Know,GlobalGuide615,2021-11-29,1095,Howto & Style,"beginner,music,review",US,1352,37943,2669,176,323,4950,28.06,0.1718,0,normal
KSxLsFAXhO2,Reaction to Study Hacks You Need to Know,LearnBytes424,2022-10-12,1418,Music,"unboxing,review,machinelearning,comedy,investing,study",AU,1035,77456,2913,200,1622,100,74.84,-0.2065,0,normal
pCCxLeiDjla,Reaction to Home Workout You Need to Know,QuickGuide963,2022-12-17,1646,People & Blogs,"study,ai,howto,unboxing,tutorial,daily",IN,969,5133,344,16,14,698,5.3,0.0781,0,normal
bnsKqSU9zMk,Why Weight Loss Full Tutorial,TopAcademy536,2025-03-14,1563,News & Politics,"music,finance,study,comedy,investing,daily",FR,151,59743,3098,178,907,100,395.65,-0.4917,0,normal
BwqsaY0vDa5,Unboxing: Budget Travel 2025,QuickVibes612,2022-10-03,977,Education,"beginner,vlog,unboxing,investing,cooking,review,howto",FR,1044,23804,1377,63,169,7564,22.8,0.0658,0,normal
jx9sEXiKd33,Quick Tips: Weight Loss That Works,LearnLab126,2024-12-07,2272,People & Blogs,"tutorial,unboxing,study",KR,248,20250,527,14,327,2489,81.65,-0.2032,0,normal
mSMjLyqCZ1l,How to AI Tools in 10 Minutes,LifeBytes762,2022-03-20,606,Gaming,"vlog,ai,finance,python",US,1241,168215,10027,381,1560,26801,135.55,-0.4681,0,popular
X3v8rb8M0Jy,The Truth About Smartphones That Works,ProAcademy727,2024-02-12,159,Gaming,"howto,study,fitness,beginner,daily,unboxing",AU,547,34321,2231,105,186,6421,62.74,0.3769,0,normal
oGr2RzynZQE,Beginner's Guide to Study Hacks in 10 Minutes,ProJourney295,2021-09-15,3035,Education,"music,finance,study",AU,1427,80497,4410,139,1164,100,56.41,-0.0019,0,normal
FKV8j3iGFeq,Why Weight Loss You Need to Know,SmartAcademy653,2021-05-25,819,News & Politics,"music,fitness,beginner,daily,python",US,1540,28597,1350,76,188,1294,18.57,0.0143,0,normal
THh2XLOGtmJ,Quick Tips: Home Workout for Beginners,EasyBytes467,2025-02-28,1319,Entertainment,"daily,unboxing,beginner,howto",DE,165,59436,4353,226,529,100,360.22,-0.2408,0,normal
DBI9llGyJ3y,Review: Home Workout That Works,ProGuide380,2024-02-17,1523,Science & Technology,"investing,beginner,howto,tips,machinelearning",CA,542,23296,1822,47,149,9617,42.98,0.1844,0,normal
dUnD4gl6wsg,How to AI Tools That Works,LifeAcademy370,2023-02-05,3066,People & Blogs,"finance,beginner,fitness,travel,vlog,ai,study",IN,919,50924,960,124,603,5580,55.41,0.1527,0,normal
7I5YxsciWh4,The Truth About Cooking You Need to Know,LearnHub323,2024-05-20,1772,Howto & Style,"music,review,python,machinelearning",CA,449,97110,6409,152,1154,100,216.28,-0.5,0,normal
ytyCeYOwens,The Truth About Gadgets 2025,TopJourney176,2022-05-30,1061,Entertainment,"machinelearning,cooking,tips,comedy,music,finance,motivation",DE,1170,126471,4032,170,888,47412,108.09,-0.5,0,popular
KrPbYeHyqHj,Top 10 Gadgets in 10 Minutes,TopReviews756,2021-06-24,984,Travel & Events,"finance,beginner,daily,python,music,comedy",US,1510,9460,578,36,71,1559,6.26,-0.5,0,normal
g1T1UIoWXrP,DIY Stock Market You Need to Know,EasyReviews56,2024-02-10,83,Gaming,"comedy,daily,fitness,beginner",KR,549,52235,3896,148,0,12845,95.15,-0.0672,0,normal
95DNqKoh4fK,Top 10 Home Workout You Need to Know,TechSpot922,2024-07-04,2290,Science & Technology,"study,ai,investing,fitness",DE,404,51888,2995,83,225,100,128.44,-0.5,0,normal
b59A6g6IMh6,Reaction to Python Explained,EasyGuide547,2024-05-17,569,Education,"study,beginner,fitness",US,452,70050,3797,84,1265,9484,154.98,-0.1089,0,normal
R6IIl92EtEf,Quick Tips: Cooking for Beginners,TechReviews490,2024-02-12,32,People & Blogs,"vlog,tips,machinelearning,music,investing,python,daily",GB,547,15029,815,27,153,6859,27.48,0.2561,0,normal
aVjMH8JbT8N,Why Weight Loss for Beginners,SmartVibes199,2020-10-06,2223,Science & Technology,"travel,tutorial,comedy,howto,tips,machinelearning",US,1771,95363,4206,140,711,100,53.85,-0.5,0,normal
KG895i1JwQV,Top 10 Python Full Tutorial,DailyLab269,2025-01-17,913,Education,"cooking,finance,ai",JP,207,22869,589,28,0,11420,110.48,0.8136,0,normal
BprciGb2ISt,Beginner's Guide to Cooking Explained,ProSpot731,2025-01-19,1831,Gaming,"tips,comedy,ai,cooking",AU,205,46311,1751,50,783,20006,225.91,-0.5,0,normal
FwHA6as6GWO,Unboxing: Weight Loss Full Tutorial,LearnAcademy536,2021-12-27,1472,Travel & Events,"finance,vlog,review,tutorial,fitness,python,investing",GB,1324,74171,3913,123,1656,100,56.02,0.4208,0,normal
izRIB5cg0LW,How to Gadgets 2025,TechLab184,2022-01-11,395,Travel & Events,"unboxing,study,tips,vlog,investing",AU,1309,69216,3282,206,516,100,52.88,0.5031,0,normal
dzOiCrYmPpZ,How to Home Workout You Need to Know,QuickAcademy572,2020-09-02,2323,Science & Technology,"comedy,finance,daily,travel",IN,1805,54633,3325,120,618,19365,30.27,0.313,0,normal
C8qdY20wPAh,How to Python That Works,LifeHub337,2021-04-21,1494,Music,"travel,howto,beginner,machinelearning,music,tutorial,vlog",FR,1574,137372,7376,315,192,21527,87.28,-0.0922,0,popular
i8zI6zR9Dyh,DIY Python Explained,LearnHub768,2023-10-09,914,Gaming,"fitness,finance,comedy,machinelearning,beginner,motivation,review",JP,673,17382,1220,20,43,1418,25.83,-0.015,0,normal
dBwKCnMT4Os,How to Python You Need to Know,QuickGuide703,2024-04-22,472,Music,"howto,comedy,machinelearning,tips,motivation,study",AU,477,57508,5358,185,513,100,120.56,0.3111,0,normal
EVR0CI5RKwb,Quick Tips: Smartphones 2025,TechGuide295,2023-11-28,2805,Travel & Events,"ai,python,vlog,review",US,623,100831,717,219,1503,100,161.85,0.4556,0,popular
sEdAAEeppMK,Quick Tips: Gadgets 2025,LifeVibes7,2020-08-24,1650,People & Blogs,"cooking,machinelearning,daily,motivation,unboxing,study,investing",KR,1814,48608,425,43,604,12126,26.8,-0.0963,0,normal
dyG7Q6Josy0,How to AI Tools Full Tutorial,TopJourney694,2024-08-26,2570,Howto & Style,"daily,music,motivation",CA,351,33111,753,2,237,10786,94.33,0.9226,0,normal
pUGWiA437GQ,How to Gadgets for Beginners,TechReviews967,2021-11-05,315,Entertainment,"machinelearning,cooking,music,unboxing,tutorial",FR,1376,52275,3151,113,614,10341,37.99,0.2739,0,normal
vOJU3dx02KS,Beginner's Guide to AI Tools 2025,EasyLab205,2021-05-21,1868,Education,"study,tutorial,tips",FR,1544,27367,1581,77,285,100,17.72,-0.1929,0,normal
aqONy9RqdJb,Unboxing: Cooking Explained,LearnSpot178,2022-06-11,1969,Sports,"tutorial,beginner,python",KR,1158,58531,2052,111,212,4546,50.54,-0.2884,0,normal
pepgaxT82Ex,Reaction to Stock Market 2025,LearnJourney667,2021-12-23,3135,Science & Technology,"daily,howto,tutorial,ai",US,1328,18615,1160,25,100,2777,14.02,0.4407,0,normal
